date,price,symbol
2017-06-22,14700,DCBC
2017-06-25,14773,DCBC
2017-06-26,14773,DCBC
2017-06-27,14699,DCBC
2017-06-28,14764,DCBC
2017-06-29,14799,DCBC
2017-07-02,14887,DCBC
2017-07-03,14873,DCBC
2017-07-04,14827,DCBC
2017-07-05,14850,DCBC
2017-07-06,14900,DCBC
2017-07-09,14864,DCBC
2017-07-10,14691,DCBC
2017-07-11,14640,DCBC
2017-07-12,14739,DCBC
2017-07-13,14774,DCBC
2017-07-16,14744,DCBC
2017-07-17,14559,DCBC
2017-07-18,14631,DCBC
2017-07-19,14613,DCBC
2017-07-20,14578,DCBC
2017-07-23,14421,DCBC
2017-07-24,14432,DCBC
2017-07-25,14543,DCBC
2017-07-26,14692,DCBC
2017-07-27,14670,DCBC
2017-07-30,14781,DCBC
2017-07-31,14791,DCBC
2017-08-01,14828,DCBC
2017-08-02,14786,DCBC
2017-08-03,14843,DCBC
2017-08-06,14931,DCBC
2017-08-07,14997,DCBC
2017-08-08,14889,DCBC
2017-08-09,14672,DCBC
2017-08-10,14841,DCBC
2017-08-13,14851,DCBC
2017-08-14,14973,DCBC
2017-08-15,14937,DCBC
2017-08-16,14973,DCBC
2017-08-17,14871,DCBC
2017-08-20,14844,DCBC
2017-08-21,14835,DCBC
2017-08-22,14740,DCBC
2017-08-23,14765,DCBC
2017-08-24,14840,DCBC
2017-08-27,14871,DCBC
2017-08-28,14960,DCBC
2017-08-29,14935,DCBC
2017-08-30,14996,DCBC
2017-08-31,15026,DCBC
2017-09-04,15088,DCBC
2017-09-05,15090,DCBC
2017-09-06,15076,DCBC
2017-09-07,15069,DCBC
2017-09-10,15081,DCBC
2017-09-11,14988,DCBC
2017-09-12,15071,DCBC
2017-09-13,15234,DCBC
2017-09-14,15214,DCBC
2017-09-17,15254,DCBC
2017-09-18,15292,DCBC
2017-09-19,15295,DCBC
2017-09-20,15334,DCBC
2017-09-21,15352,DCBC
2017-09-24,15450,DCBC
2017-09-25,15477,DCBC
2017-09-26,15506,DCBC
2017-09-27,15403,DCBC
2017-09-28,15422,DCBC
2017-10-01,15501,DCBC
2017-10-02,15462,DCBC
2017-10-03,15394,DCBC
2017-10-04,15590,DCBC
2017-10-05,15528,DCBC
2017-10-08,15592,DCBC
2017-10-09,15662,DCBC
2017-10-10,15793,DCBC
2017-10-11,15836,DCBC
2017-10-12,15883,DCBC
2017-10-15,15961,DCBC
2017-10-16,16037,DCBC
2017-10-17,16169,DCBC
2017-10-18,16075,DCBC
2017-10-19,16104,DCBC
2017-10-22,15931,DCBC
2017-10-23,15736,DCBC
2017-10-24,15793,DCBC
2017-10-25,15865,DCBC
2017-10-26,15812,DCBC
2017-10-29,15904,DCBC
2017-10-30,15843,DCBC
2017-10-31,15744,DCBC
2017-11-01,15697,DCBC
2017-11-02,15384,DCBC
2017-11-05,15634,DCBC
2017-11-06,15811,DCBC
2017-11-07,15795,DCBC
2017-11-08,16017,DCBC
2017-11-09,16078,DCBC
2017-11-12,16258,DCBC
2017-11-13,16419,DCBC
2017-11-14,16582,DCBC
2017-11-15,16710,DCBC
2017-11-16,16889,DCBC
2017-11-19,16802,DCBC
2017-11-20,16955,DCBC
2017-11-21,17010,DCBC
2017-11-22,17174,DCBC
2017-11-23,17237,DCBC
2017-11-26,17335,DCBC
2017-11-27,17295,DCBC
2017-11-28,17337,DCBC
2017-11-29,17553,DCBC
2017-11-30,17637,DCBC
2017-12-03,17756,DCBC
2017-12-04,17931,DCBC
2017-12-05,17568,DCBC
2017-12-06,17469,DCBC
2017-12-07,17572,DCBC
2017-12-10,17529,DCBC
2017-12-11,17284,DCBC
2017-12-12,17308,DCBC
2017-12-13,17274,DCBC
2017-12-14,17528,DCBC
2017-12-17,17739,DCBC
2017-12-18,17902,DCBC
2017-12-19,17884,DCBC
2017-12-20,17847,DCBC
2017-12-21,17791,DCBC
2017-12-24,17953,DCBC
2017-12-25,17904,DCBC
2017-12-26,18001,DCBC
2017-12-27,18024,DCBC
2017-12-28,18231,DCBC
2018-01-01,18311,DCBC
2018-01-02,18636,DCBC
2018-01-03,18745,DCBC
2018-01-04,18915,DCBC
2018-01-07,18900,DCBC
2018-01-08,19032,DCBC
2018-01-09,19149,DCBC
2018-01-10,19209,DCBC
2018-01-11,19239,DCBC
2018-01-14,19168,DCBC
2018-01-15,19343,DCBC
2018-01-16,19351,DCBC
2018-01-17,18903,DCBC
2018-01-18,19095,DCBC
2018-01-21,19308,DCBC
2018-01-22,19686,DCBC
2018-01-23,19753,DCBC
2018-01-24,19755,DCBC
2018-01-25,19988,DCBC
2018-01-28,20062,DCBC
2018-01-29,19895,DCBC
2018-01-30,20027,DCBC
2018-01-31,20000,DCBC
2018-02-01,19922,DCBC
2018-02-04,19964,DCBC
2018-02-05,19146,DCBC
2018-02-06,18526,DCBC
2018-02-07,19087,DCBC
2018-02-08,18863,DCBC
2018-02-11,18701,DCBC
2018-02-12,19264,DCBC
2018-02-15,19635,DCBC
2018-02-20,19629,DCBC
2018-02-21,20005,DCBC
2018-02-22,19781,DCBC
2018-02-25,20170,DCBC
2018-02-26,20198,DCBC
2018-02-27,20355,DCBC
2018-02-28,20488,DCBC
2018-03-01,20463,DCBC
2018-03-04,20601,DCBC
2018-03-05,20170,DCBC
2018-03-06,20652,DCBC
2018-03-07,20436,DCBC
2018-03-08,20652,DCBC
2018-03-11,20659,DCBC
2018-03-12,20733,DCBC
2018-03-13,20805,DCBC
2018-03-14,20879,DCBC
2018-03-15,20875,DCBC
2018-03-18,21149,DCBC
2018-03-19,21331,DCBC
2018-03-20,21394,DCBC
2018-03-21,21456,DCBC
2018-03-22,21491,DCBC
2018-03-25,21183,DCBC
2018-03-26,21452,DCBC
2018-03-27,21542,DCBC
2018-03-28,21597,DCBC
2018-03-29,21557,DCBC
2018-04-01,21741,DCBC
2018-04-02,22109,DCBC
2018-04-03,21987,DCBC
2018-04-04,22058,DCBC
2018-04-05,22121,DCBC
2018-04-08,22169,DCBC
2018-04-09,22219,DCBC
2018-04-10,22189,DCBC
2018-04-11,21706,DCBC
2018-04-12,21819,DCBC
2018-04-15,21543,DCBC
2018-04-16,21421,DCBC
2018-04-17,21471,DCBC
2018-04-18,21265,DCBC
2018-04-19,20621,DCBC
2018-04-22,20937,DCBC
2018-04-23,20236,DCBC
2018-04-25,20203,DCBC
2018-04-26,19558,DCBC
2018-05-01,19767,DCBC
2018-05-02,19501,DCBC
2018-05-03,19546,DCBC
2018-05-06,19542,DCBC
2018-05-07,20178,DCBC
2018-05-08,20067,DCBC
2018-05-09,19952,DCBC
2018-05-10,19511,DCBC
2018-05-13,19798,DCBC
2018-05-14,19973,DCBC
2018-05-15,20015,DCBC
2018-05-16,19692,DCBC
2018-05-17,19439,DCBC
2018-05-20,19542,DCBC
2018-05-21,19285,DCBC
2018-05-22,18811,DCBC
2018-05-23,18940,DCBC
2018-05-24,18836,DCBC
2018-05-27,18450,DCBC
2018-05-28,17673,DCBC
2018-05-29,18084,DCBC
2018-05-30,17992,DCBC
2018-05-31,18391,DCBC
2018-06-03,18724,DCBC
2018-06-04,18934,DCBC
2018-06-05,19013,DCBC
2018-06-06,19216,DCBC
2018-06-07,19313,DCBC
2018-06-10,19477,DCBC
2018-06-11,19542,DCBC
2018-06-12,19166,DCBC
2018-06-13,19251,DCBC
2018-06-14,19034,DCBC
2018-06-17,19087,DCBC
2018-06-18,18460,DCBC
2018-06-19,17909,DCBC
2018-06-20,18264,DCBC
2018-06-21,18084,DCBC
2018-06-24,18416,DCBC
2018-06-25,18480,DCBC
2018-06-26,18320,DCBC
2018-06-27,18009,DCBC
2018-06-28,17617,DCBC
2018-07-01,17553,DCBC
2018-07-02,17128,DCBC
2018-07-03,16467,DCBC
2018-07-04,16655,DCBC
2018-07-05,16402,DCBC
2018-07-08,16847,DCBC
2018-07-09,16737,DCBC
2018-07-10,16802,DCBC
2018-07-11,16348,DCBC
2018-07-12,16453,DCBC
2018-07-15,16723,DCBC
2018-07-16,16847,DCBC
2018-07-17,17113,DCBC
2018-07-18,17405,DCBC
2018-07-19,17379,DCBC
2018-07-22,17331,DCBC
2018-07-23,17250,DCBC
2018-07-24,17110,DCBC
2018-07-25,16977,DCBC
2018-07-26,16990,DCBC
2018-07-29,17183,DCBC
2018-07-30,17417,DCBC
2018-07-31,17479,DCBC
2018-08-01,17342,DCBC
2018-08-02,17392,DCBC
2018-08-05,17365,DCBC
2018-08-06,17295,DCBC
2018-08-07,17235,DCBC
2018-08-08,17427,DCBC
2018-08-09,17496,DCBC
2018-08-12,17574,DCBC
2018-08-13,17759,DCBC
2018-08-14,17831,DCBC
2018-08-15,17530,DCBC
2018-08-16,17614,DCBC
2018-08-19,17615,DCBC
2018-08-20,17616,DCBC
2018-08-21,17850,DCBC
2018-08-22,17866,DCBC
2018-08-23,17885,DCBC
2018-08-26,17900,DCBC
2018-08-27,17994,DCBC
2018-08-28,18046,DCBC
2018-08-29,17990,DCBC
2018-08-30,18157,DCBC
2018-09-03,18021,DCBC
2018-09-04,17723,DCBC
2018-09-05,17591,DCBC
2018-09-06,17443,DCBC
2018-09-09,17672,DCBC
2018-09-10,17632,DCBC
2018-09-11,17858,DCBC
2018-09-12,17839,DCBC
2018-09-13,17899,DCBC
2018-09-16,17965,DCBC
2018-09-17,17874,DCBC
2018-09-18,17970,DCBC
2018-09-19,18061,DCBC
2018-09-20,18258,DCBC
2018-09-23,18411,DCBC
2018-09-24,18471,DCBC
2018-09-25,18441,DCBC
2018-09-26,18417,DCBC
2018-09-27,18542,DCBC
2018-09-30,18596,DCBC
2018-10-01,18501,DCBC
2018-10-02,18486,DCBC
2018-10-03,18569,DCBC
2018-10-04,18705,DCBC
2018-10-07,18489,DCBC
2018-10-08,18380,DCBC
2018-10-09,18405,DCBC
